代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
008643,国金惠远纯债债券C,信用债,2,0,2024-07-04,1.0241,0.0000,2.56
006173,万家鑫悦纯债债券C,利率债,2,3,2024-07-04,1.0367,-0.0008,1.46
000139,富国国有企业债债券 - A/B,信用债,2,2,2024-07-04,1.0063,0.0000,1.69
011597,汇添富多策略纯债债券E,信用债,2,0,2024-07-04,1.1265,0.0002,2.82
004052,华夏鼎智债券A,信用债,2,2,2024-07-04,1.1235,0.0001,1.64
010634,天弘合益债券型证券投资A,纯债,2,0,2024-07-04,1.0359,0.0001,2.05
008036,蜂巢恒利债券C,普通债券,2,0,2024-07-04,1.0799,-0.0006,5.17
007329,摩根瑞益纯债债券A,信用债,2,0,2024-07-04,1.1077,0.0000,1.73
010310,德邦锐裕利率债债券C,利率债,2,0,2024-07-04,1.1042,-0.0001,1.56
003614,中信保诚景瑞债券A,纯债,2,2,2024-07-04,1.0372,-0.0002,3.26
007588,浙商丰裕纯债债券C,纯债,2,0,2024-07-04,1.0599,0.0001,1.36
002825,融通通和债券,纯债,2,2,2024-07-04,1.0600,0.0000,2.12
690012,民生加银丰鑫债券,信用债,2,0,2024-07-04,1.0304,-0.0002,2.32
003569,招商招丰纯债债券A,信用债,2,2,2024-07-04,1.0061,0.0000,1.34
006632,鑫元臻利债券C,信用债,2,2,2024-07-04,1.0172,-0.0002,1.53
001512,易方达中债3-5年期国债指数,利率债,2,2,2024-07-04,1.3210,0.0000,2.40
519330,浦银安盛盛跃纯债债券A,纯债,2,3,2024-07-04,1.0376,0.0000,1.35
005025,交银丰盈收益债券C,信用债,2,1,2024-07-04,1.2810,0.0003,2.32
006955,国泰惠富纯债债券A,利率债,2,2,2024-07-04,1.0531,-0.0003,2.93
006222,平安惠兴纯债债券,信用债,2,2,2024-07-04,1.0417,0.0002,2.10
008880,国联安增顺纯债债券A,纯债,2,0,2024-07-04,1.1028,0.0001,1.76
007215,国寿安保泰荣纯债债券,纯债,2,2,2024-07-04,1.1231,0.0000,2.04
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
002140,博时裕诚纯债债券A,信用债,2,2,2024-07-04,1.0591,-0.0001,2.01
006465,浦银安盛普益纯债债券C,利率债,2,2,2024-07-04,1.0430,-0.0001,2.09
003461,嘉实稳元纯债债券A,信用债,2,2,2024-07-04,1.1621,0.0002,2.37
000141,富国国有企业债债券 - C,信用债,2,2,2024-07-04,1.0085,0.0000,1.66
008876,国寿安保尊恒利率债债券C,利率债,2,0,2024-07-04,1.0552,-0.0001,1.96
001578,博时裕瑞纯债债券,纯债,2,2,2024-07-04,1.1158,0.0001,2.38
006069,中加颐信纯债债券C,纯债,2,2,2024-07-04,1.0763,-0.0001,2.32
164703,汇添富纯债债券（LOF）,信用债,2,2,2024-07-04,0.8478,0.0000,1.45
003674,融通通玺债券,信用债,2,2,2024-07-04,1.0502,-0.0001,2.02
011187,中加穗盈纯债债券,纯债,2,0,2024-07-04,1.0973,-0.0001,2.22
006776,华夏鼎略债券A,信用债,2,2,2024-07-04,1.1045,0.0001,1.55
007187,华夏中债3-5年政策性金融债指数C,利率债,2,0,2024-07-04,1.0614,-0.0004,2.62
000395,汇添富安心中国债券A,信用债,2,2,2024-07-04,1.4265,0.0005,2.83
006661,永赢昌益债券C,纯债,2,1,2024-07-04,1.1088,0.0001,1.81
009291,富国添享一年持有期债券C,普通债券,2,0,2024-07-04,1.1371,-0.0011,1.59
005574,东吴悦秀纯债债券C,利率债,2,2,2024-07-04,1.0849,-0.0002,2.37
519776,交银施罗德裕盈纯债债券A,纯债,2,2,2024-07-04,1.0746,-0.0001,2.27
003570,招商招丰纯债债券C,信用债,2,0,2024-07-04,1.0037,-0.0001,1.22
003357,嘉实稳祥纯债债券C,信用债,2,2,2024-07-04,1.0675,0.0000,1.27
002818,招商招恒纯债债券C,纯债,2,2,2024-07-04,1.1241,-0.0002,2.10
011311,国联恒阳纯债债券C,纯债,2,0,2024-07-04,1.0537,-0.0001,2.23
217023,招商信用增强债券A,普通债券,2,3,2024-07-04,1.0827,-0.0014,2.16
003277,中信保诚稳瑞债券A,信用债,2,2,2024-07-04,1.0741,-0.0001,1.93
008081,汇添富鑫远债券,纯债,2,0,2024-07-04,1.0742,0.0001,1.25
007330,摩根瑞益纯债债券C,信用债,2,0,2024-07-04,1.1003,0.0000,1.69
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
007235,广发聚利债券（LOF）C,普通债券,2,3,2024-07-04,1.6030,0.0005,4.98
009284,上银慧丰利债券,纯债,2,0,2024-07-04,1.0473,0.0000,3.31
005307,财通资管鸿达纯债债券A,信用债,2,3,2024-07-04,1.2332,0.0001,1.46
004053,华夏鼎智债券C,信用债,2,2,2024-07-04,1.1166,0.0001,1.57
261102,景顺长城优信增利债券 - C,纯债,2,1,2024-07-04,1.0370,0.0000,2.13
010871,中银信用增利债券（LOF）C,普通债券,2,0,2024-07-04,1.0902,-0.0010,3.19
004615,鹏扬利泽债券C,普通债券,2,2,2024-07-04,1.0786,0.0002,1.81
003891,汇安嘉裕纯债债券A,纯债,2,2,2024-07-04,1.0699,0.0002,3.38
380010,中银聚享债券A,纯债,2,0,2024-07-04,1.0307,-0.0003,2.02
003867,招商招景纯债债券A,纯债,2,1,2024-07-04,1.0995,0.0000,1.30
005047,南华瑞扬纯债债券A,纯债,2,0,2024-07-04,1.1065,-0.0001,2.07
007200,永赢泰利债券C,纯债,2,1,2024-07-04,1.1989,0.0003,2.87
003615,中信保诚景瑞债券C,纯债,2,2,2024-07-04,1.0350,-0.0002,3.10
007644,华宝宝润纯债债券A,纯债,2,0,2024-07-04,1.0336,-0.0002,1.43
003123,天治鑫利纯债债券A,普通债券,2,2,2024-07-04,1.1165,0.0001,3.55
050006,博时稳定价值债券B,普通债券,2,4,2024-07-04,1.3099,-0.0015,1.55
007555,中航瑞明纯债债券A,纯债,2,0,2024-07-04,1.0581,0.0003,2.81
010169,天弘安利短债债券C,短债,2,0,2024-07-04,1.1116,0.0001,1.59
007583,中泰青月中短债债券C,短债,2,0,2024-07-04,1.1505,0.0002,1.72
002864,广发安泽短债债券A,短债,2,2,2024-07-04,1.0790,0.0000,1.99
007068,浦银安盛普丰纯债A,利率债,2,0,2024-07-04,1.0245,-0.0001,1.69
004673,华夏短债债券C,短债,2,3,2024-07-04,1.0783,0.0001,1.76
008913,平安元丰中短债债券E,短债,2,0,2024-07-04,1.1171,0.0000,2.22
000783,博时季季享持有期债券A,短债,2,0,2024-07-04,1.1378,0.0000,1.66
003314,浙商惠南纯债债券,信用债,2,2,2024-07-04,1.0637,0.0000,1.92
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
007790,南方梦元短债债券A,短债,2,0,2024-07-04,1.1261,0.0000,1.46
011012,泰康安泽中短债债券C,普通债券,2,0,2024-07-04,1.0882,0.0001,1.34
003811,中金金利债券A,纯债,2,1,2024-07-04,1.0575,0.0000,1.24
004220,长信纯债壹号债券C,信用债,2,1,2024-07-04,1.0216,0.0001,1.40
003730,博时富华纯债债券A,纯债,2,2,2024-07-04,1.0089,-0.0001,1.51
005452,鹏扬双利债券C,普通债券,2,3,2024-07-04,1.0822,-0.0018,2.92
007121,中加裕盈纯债债券,信用债,2,2,2024-07-04,1.0946,0.0001,1.42
010248,惠升和泰纯债债券C,纯债,2,0,2024-07-04,1.0928,-0.0001,2.64
004264,海富通瑞合纯债债券,纯债,2,2,2024-07-04,1.0413,0.0001,2.51
011919,恒越短债债券A,短债,2,0,2024-07-04,1.0877,0.0001,1.62
004020,广发景祥纯债债券,信用债,2,1,2024-07-04,1.0761,0.0001,1.34
003499,新疆前海联合添和纯债债券C,纯债,2,2,2024-07-04,1.0866,0.0000,2.45
008646,天弘增利短债债券型证券投资A,短债,2,0,2024-07-04,1.1232,0.0001,1.60
001989,南方纯元债券C,纯债,2,1,2024-07-04,1.0423,0.0000,1.99
000322,农银汇理金汇债券A,短债,2,0,2024-07-04,1.1160,0.0000,1.69
007116,华宝政策性金融债债券A,利率债,2,0,2024-07-04,1.0409,-0.0002,1.74
000174,汇添富高息债债券A,普通债券,2,2,2024-07-04,1.7050,0.0002,3.27
519947,长信利保债券A,普通债券,2,2,2024-07-04,1.1001,-0.0003,2.14
008994,汇添富多策略纯债债券C,信用债,2,0,2024-07-04,1.1154,0.0002,2.72
006852,永赢迅利中高等级短债债券A,短债,2,3,2024-07-04,1.0600,0.0001,1.62
881010,招商资管睿丰三个月持有期债券A,普通债券,2,0,2024-07-04,1.0987,-0.0011,1.80
519722,交银施罗德裕惠纯债债券,纯债,2,0,2024-07-04,1.1142,0.0000,2.36
006592,广发景明中短债债券C,短债,2,3,2024-07-04,1.0355,0.0002,1.71
006515,浙商汇金短债债券E,短债,2,3,2024-07-04,1.0247,0.0001,1.47
007982,红塔红土瑞祥纯债债券C,纯债,2,0,2024-07-04,1.0732,0.0000,1.53
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
008688,大成景乐纯债债券A,纯债,2,0,2024-07-04,1.1282,0.0000,2.43
005882,财通资管鸿达纯债债券E,信用债,2,3,2024-07-04,1.2146,0.0001,1.41
010258,淳厚稳悦债券A,普通债券,2,0,2024-07-04,1.0240,-0.0001,2.55
164510,富兰克林国海恒利债券（LOF）C,纯债,2,3,2024-07-04,1.0136,-0.0001,2.47
011950,嘉实稳元纯债债券C,信用债,2,0,2024-07-04,1.0861,0.0002,2.26
000129,大成景安短融债券B,短债,2,3,2024-07-04,1.3281,0.0001,1.97
006793,交银施罗德稳鑫短债债券A,短债,2,3,2024-07-04,1.0679,0.0001,1.66
003278,中信保诚稳瑞债券C,信用债,2,1,2024-07-04,1.0717,-0.0001,1.87
008176,长信利保债券C,普通债券,2,0,2024-07-04,1.0999,-0.0004,2.14
007219,蜂巢添幂中短债债券C,短债,2,0,2024-07-04,1.0443,0.0001,1.76
012336,工银瑞信稳健回报60天持有期短债券A,短债,2,0,2024-07-04,1.0872,0.0001,2.09
006073,人保鑫瑞中短债债券A,短债,2,1,2024-07-04,1.1321,0.0001,2.01
006683,富国国有企业债债券D,信用债,2,2,2024-07-04,1.0087,0.0001,1.69
003418,华润元大润鑫债券A,利率债,2,2,2024-07-04,1.1469,0.0000,1.87
004458,博时华盈纯债债券A,纯债,2,2,2024-07-04,1.0096,-0.0001,2.10
006740,工银尊利中短债债券A,短债,2,3,2024-07-04,1.1323,-0.0004,1.27
006806,西部利得添盈短债债券A,短债,2,1,2024-07-04,1.0967,0.0002,1.61
007720,永赢元利债券C,纯债,2,0,2024-07-04,1.0186,-0.0001,2.09
007459,浙商惠睿纯债债券,纯债,2,0,2024-07-04,1.0807,0.0002,3.11
519226,海富通瑞利纯债债券,信用债,2,2,2024-07-04,1.1216,0.0001,1.56
007515,鹏华稳利短债债券A,短债,2,0,2024-07-04,1.1501,0.0001,1.55
007179,浙商丰顺纯债债券,纯债,2,0,2024-07-04,1.0470,0.0001,2.77
003668,东方红益鑫纯债债券A,信用债,2,2,2024-07-04,1.0727,0.0001,2.44
002578,博时裕泉纯债债券,信用债,2,2,2024-07-04,1.1080,0.0000,1.37
007964,华宝宝康债券C,普通债券,2,0,2024-07-04,1.2148,-0.0006,0.90
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
009298,英大安惠纯债债券A,纯债,2,0,2024-07-04,1.0538,-0.0001,1.68
002920,中欧短债债券A,短债,2,3,2024-07-04,1.0413,0.0001,1.69
007703,万家鑫盛纯债A,信用债,2,0,2024-07-04,1.0885,0.0001,1.44
007024,中银证券安泽债券C,信用债,2,2,2024-07-04,1.1352,0.0001,1.28
003709,博时民丰纯债债券C,纯债,2,2,2024-07-04,1.0331,0.0001,2.10
009302,恒生前海短债债券C,短债,2,0,2024-07-04,1.1028,0.0001,1.86
007456,汇添富90天短债A,短债,2,3,2024-07-04,1.1648,0.0001,1.67
005864,国投瑞银顺达纯债债券,利率债,2,2,2024-07-04,1.0418,0.0001,1.40
040045,华安添鑫中短债债券A,短债,2,3,2024-07-04,1.1676,0.0000,1.44
006893,汇添富丰利短债债券A,短债,2,1,2024-07-04,1.1403,0.0000,1.74
952003,国泰君安中债1-3年政策性金融债指数A,短债,2,0,2024-07-04,1.0109,-0.0001,1.92
007458,汇添富90天短债C,短债,2,0,2024-07-04,1.1643,0.0000,1.66
002633,鑫元双债增强债券C,信用债,2,1,2024-07-04,1.0255,0.0002,2.02
519152,新华纯债添利债券A,信用债,2,2,2024-07-04,1.1775,0.0003,2.29
007915,财通资管鸿福短债债券A,短债,2,0,2024-07-04,1.1652,0.0001,1.47
165517,中信保诚双盈债券（LOF）A,普通债券,2,3,2024-07-04,0.9620,0.0000,1.80
540005,汇丰晋信平稳增利中短债债券A,短债,2,0,2024-07-04,1.1199,0.0001,1.70
007210,华商瑞丰短债债券C,短债,2,2,2024-07-04,1.1255,0.0002,1.96
009339,万家民瑞祥和6个月持有期债券C,普通债券,2,0,2024-07-04,1.0596,-0.0009,1.02
009357,博时季季乐三个月持有期债券C,短债,2,0,2024-07-04,1.0912,0.0001,1.55
012247,博时月月享30天持有期短债债券C,短债,2,0,2024-07-04,1.0857,0.0000,1.68
003794,宏利溢利债券C,利率债,2,2,2024-07-04,1.0538,-0.0001,1.79
110052,易方达安源中短债债券C,短债,2,2,2024-07-04,1.0310,0.0001,1.61
007717,工银尊享短债债券F,短债,2,0,2024-07-04,1.0836,0.0001,1.64
006319,易方达安瑞短债债券A,短债,2,2,2024-07-04,1.0136,0.0001,1.49
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
002086,大成景安短融债券E,短债,2,2,2024-07-04,1.3072,0.0001,1.91
007351,永赢同利债券A,信用债,2,0,2024-07-04,1.0835,0.0001,1.56
006673,广发招财短债债券C,短债,2,1,2024-07-04,1.0608,0.0000,1.51
002769,兴业短债债券C,短债,2,2,2024-07-04,1.0962,0.0001,1.43
161015,富国天盈债券（LOF）C,普通债券,2,4,2024-07-04,1.2482,-0.0009,0.99
008123,南方皓元短债债券C,短债,2,0,2024-07-04,1.0981,0.0000,1.65
007390,上银中债1-3年农发行债券指数,短债,2,2,2024-07-04,1.0615,0.0000,1.31
006077,创金合信恒利超短债债券C,短债,2,2,2024-07-04,1.0165,0.0001,1.40
001941,融通通源短融债券B,短债,2,2,2024-07-04,1.1823,0.0001,1.44
970026,申万宏源灵通快利短期债券,短债,2,0,2024-07-04,1.0633,0.0001,1.48
519784,交银施罗德境尚收益债券A,纯债,2,2,2024-07-04,1.0476,0.0002,2.30
005011,金鹰添瑞中短债债券C,短债,2,2,2024-07-04,1.0363,0.0001,1.63
006497,银华安盈短债债券C,短债,2,2,2024-07-04,1.0496,0.0001,2.01
008647,天弘增利短债债券型证券投资C,短债,2,0,2024-07-04,1.1222,0.0001,1.52
006805,富国短债债券C,短债,2,2,2024-07-04,1.1583,0.0001,1.43
202102,南方多利增强债券 - C,普通债券,2,3,2024-07-04,1.1240,-0.0019,0.43
008068,圆信永丰丰和中短债债券C,短债,2,0,2024-07-04,1.1057,0.0002,2.03
006908,银华安鑫短债债券C,短债,2,2,2024-07-04,1.0487,0.0000,1.48
012286,招商稳裕短债30天持有期债券C,短债,2,0,2024-07-04,1.0823,0.0001,1.36
006361,财通资管鸿益中短债债券C,短债,2,3,2024-07-04,1.0892,0.0001,1.47
006662,易方达安悦超短债债券A,短债,2,2,2024-07-04,1.0190,0.0001,1.32
007912,新华鑫日享中短债债券B,短债,2,0,2024-07-04,1.0579,0.0001,1.34
012773,嘉实超短债债券A,短债,2,0,2024-07-04,1.0552,0.0001,1.50
008922,财通资管鸿运中短债债券E,短债,2,0,2024-07-04,1.0728,0.0000,1.32
007704,万家鑫盛纯债C,信用债,2,0,2024-07-04,1.0841,0.0001,1.39
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
007916,财通资管鸿福短债债券C,短债,2,0,2024-07-04,1.1597,0.0001,1.43
006664,易方达安悦超短债债券F,短债,2,2,2024-07-04,1.0187,0.0001,1.32
006695,新华鑫日享中短债债券C,短债,2,2,2024-07-04,1.0623,0.0001,1.21
872017,广发资管昭利中短债C,短债,2,0,2024-07-04,1.1111,0.0004,1.66
000024,大摩双利增强债券A,普通债券,2,3,2024-07-04,1.1692,0.0002,3.26
010406,安信中债1-3年政策性金融债指数A,短债,2,0,2024-07-04,1.0246,0.0000,1.38
010567,东方恒瑞短债债券C,短债,2,0,2024-07-04,1.0913,0.0001,1.64
012352,英大通惠多利债券A,普通债券,2,0,2024-07-04,1.0302,0.0000,1.39
007951,招商信用增强债券C,普通债券,2,0,2024-07-04,1.0131,-0.0013,2.01
011920,恒越短债债券C,短债,2,0,2024-07-04,1.0809,0.0001,1.51
007149,南方初元中短债债券A,短债,2,3,2024-07-04,1.1548,0.0001,1.26
007457,汇添富90天短债B,短债,2,3,2024-07-04,1.1553,0.0001,1.62
006646,添富短债债券A,短债,2,3,2024-07-04,1.1319,0.0001,1.54
007714,南方贺元利率债A,利率债,2,0,2024-07-04,1.0593,-0.0004,2.07
952303,国泰君安中债1-3年政策性金融债指数C,短债,2,0,2024-07-04,1.0092,-0.0001,1.83
012337,工银瑞信稳健回报60天持有期短债券C,短债,2,0,2024-07-04,1.0804,0.0001,1.99
009985,永赢迅利中高等级短债债券E,短债,2,0,2024-07-04,1.0495,0.0001,1.49
003669,东方红益鑫纯债债券C,信用债,2,1,2024-07-04,1.0674,0.0001,2.33
007845,博时季季享持有期债券C,短债,2,0,2024-07-04,1.1243,0.0001,1.49
006606,泓德裕丰中短债债券A,短债,2,2,2024-07-04,1.1744,0.0001,1.54
070005,嘉实债券A,普通债券,2,2,2024-07-04,1.3666,-0.0003,1.53
006562,中欧短债债券C,短债,2,2,2024-07-04,1.0289,0.0001,1.56
007443,浙商汇金聚盈中短债债券C,短债,2,0,2024-07-04,1.0206,-0.0012,1.64
002797,景顺长城景盈双利债券C,普通债券,2,2,2024-07-04,1.1209,-0.0033,1.94
011057,汇添富丰利短债债券C,短债,2,0,2024-07-04,1.1324,0.0000,1.64
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
000784,博时季季享持有期债券B,短债,2,0,2024-07-04,1.1238,0.0000,1.51
007791,南方梦元短债债券C,短债,2,0,2024-07-04,1.1105,0.0000,1.30
006074,人保鑫瑞中短债债券C,短债,2,1,2024-07-04,1.1156,0.0002,1.88
006794,交银施罗德稳鑫短债债券C,短债,2,2,2024-07-04,1.0792,0.0001,1.56
007020,华安添鑫中短债债券C,短债,2,2,2024-07-04,1.1517,0.0000,1.33
006808,西部利得添盈短债债券E,短债,2,1,2024-07-04,1.0926,0.0001,1.48
007715,南方贺元利率债C,利率债,2,0,2024-07-04,1.0780,-0.0004,1.87
007150,南方初元中短债债券C,短债,2,2,2024-07-04,1.1490,0.0000,1.21
000128,大成景安短融债券A,短债,2,2,2024-07-04,1.2869,0.0001,1.83
006835,工银尊享短债债券C,短债,2,2,2024-07-04,1.0868,0.0001,1.54
006320,易方达安瑞短债债券C,短债,2,2,2024-07-04,1.0095,0.0001,1.38
005992,光大保德信超短债债券A,短债,2,2,2024-07-04,1.0905,0.0001,1.65
881011,招商资管睿丰三个月持有期债券C,普通债券,2,0,2024-07-04,1.0873,-0.0011,1.64
008820,大成景悦中短债债券A,短债,2,0,2024-07-04,1.1228,0.0000,2.55
002865,广发安泽短债债券C,短债,2,1,2024-07-04,1.0702,0.0000,1.80
541005,汇丰晋信平稳增利中短债债券C,短债,2,0,2024-07-04,1.1205,0.0001,1.60
009404,平安惠享纯债债券C,普通债券,2,0,2024-07-04,1.1098,-0.0014,2.88
006663,易方达安悦超短债债券C,短债,2,2,2024-07-04,1.0159,0.0001,1.22
009615,南方中债0-2年国开行债券指数A,短债,2,0,2024-07-04,1.0142,0.0000,1.62
003519,万家鑫瑞纯债债券E,纯债,2,3,2024-07-04,1.0521,0.0001,2.88
006800,财通资管鸿运中短债债券C,短债,2,3,2024-07-04,1.1179,0.0000,1.31
009257,工银尊利中短债债券F,短债,2,0,2024-07-04,1.0755,-0.0004,1.12
012353,英大通惠多利债券C,普通债券,2,0,2024-07-04,1.0253,0.0001,1.24
160617,鹏华丰润债券（LOF）,普通债券,2,2,2024-07-04,1.1087,-0.0001,2.18
007823,天弘弘择短债债券A,短债,2,0,2024-07-04,1.1507,0.0001,1.20
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
009942,财通资管鸿益中短债债券E,短债,2,0,2024-07-04,1.0707,0.0001,1.37
010407,安信中债1-3年政策性金融债指数C,短债,2,0,2024-07-04,1.0341,0.0000,1.24
167501,安信宝利债券（LOF）D,普通债券,2,2,2024-07-04,1.0567,0.0001,3.03
003486,平安惠隆纯债债券A,纯债,2,2,2024-07-04,1.0789,-0.0002,1.78
007656,南方定元中短债债券C,短债,2,0,2024-07-04,1.0833,0.0002,1.21
253020,国联安增利债券A,普通债券,2,2,2024-07-04,1.4363,0.0002,1.32
511360,海富通中证短融ETF,短债,2,0,2024-07-04,110.0502,0.0073,1.24
000085,博时安盈债券C,短债,2,2,2024-07-04,1.2348,0.0001,1.60
000123,汇添富实业债债券C,普通债券,2,3,2024-07-04,1.2913,-0.0049,2.40
070009,嘉实超短债债券C,短债,2,2,2024-07-04,1.0549,0.0001,1.36
000175,汇添富高息债债券C,普通债券,2,2,2024-07-04,1.5846,0.0002,3.06
011622,汇添富短债债券E,短债,2,0,2024-07-04,1.1241,0.0000,1.45
000394,融通通源短融债券A,短债,2,2,2024-07-04,1.1601,0.0001,1.35
519332,浦银安盛盛达纯债债券A,信用债,2,2,2024-07-04,1.0195,0.0001,2.14
009616,南方中债0-2年国开行债券指数C,短债,2,0,2024-07-04,1.0149,0.0000,1.58
006741,工银尊利中短债债券C,短债,2,2,2024-07-04,1.1091,-0.0004,1.06
006941,国泰惠盈纯债债券A,纯债,2,2,2024-07-04,1.0714,-0.0002,3.11
660002,农银恒久增利债券 - A,普通债券,2,2,2024-07-04,1.2113,-0.0018,0.73
005200,浦银安盛普瑞纯债债券A,纯债,2,2,2024-07-04,1.0208,0.0003,1.56
000025,大摩双利增强债券C,普通债券,2,3,2024-07-04,1.1491,0.0002,3.05
003518,万家鑫瑞纯债债券A,纯债,2,2,2024-07-04,1.0424,0.0000,2.67
008392,兴业优债增利债券C,普通债券,2,0,2024-07-04,1.0623,0.0001,2.02
008398,汇添富鑫福债券,普通债券,2,0,2024-07-04,1.0299,-0.0057,1.28
519111,浦银安盛优化收益债券 - A,普通债券,2,2,2024-07-04,1.5457,0.0023,1.29
253021,国联安增利债券B,普通债券,2,2,2024-07-04,1.3767,0.0001,1.23
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
162511,国联安双佳信用债券（LOF）,普通债券,2,1,2024-07-04,0.9114,0.0001,1.91
660102,农银恒久增利债券 - C,普通债券,2,2,2024-07-04,1.1892,-0.0018,0.58
006896,新华聚利债券A,普通债券,2,3,2024-07-04,1.1859,0.0001,2.58
000149,华安双债添利债券A,普通债券,2,2,2024-07-04,1.3256,-0.0002,2.66
880009,招商资管睿丰三个月持有期债券D,普通债券,2,0,2024-07-04,1.1254,-0.0011,1.32
270029,广发聚财信用债券A,普通债券,2,2,2024-07-04,1.2180,-0.0010,1.42
002736,泓德裕和纯债债券A,普通债券,2,2,2024-07-04,1.1066,-0.0001,2.93
675121,西部利得汇逸债券A,普通债券,2,1,2024-07-04,1.0350,-0.0001,1.06
004333,金鹰元盛债券（LOF）E,普通债券,2,3,2024-07-04,1.2830,-0.0040,3.55
519112,浦银安盛优化收益债券 - C,普通债券,2,1,2024-07-04,1.4721,0.0022,1.11
675123,西部利得汇逸债券C,普通债券,2,1,2024-07-04,1.0921,0.0000,1.02
166008,中欧增强回报债券（LOF）A,普通债券,2,1,2024-07-04,1.0422,-0.0004,3.27
001889,中欧增强回报债券（LOF）E,普通债券,2,1,2024-07-04,1.0370,-0.0005,3.27
006761,银河家盈纯债债券,利率债,2,0,2024-07-04,1.2317,-0.0001,1.85
000150,华安双债添利债券C,普通债券,2,2,2024-07-04,1.2786,-0.0002,2.48
006897,新华聚利债券C,普通债券,2,3,2024-07-04,1.1580,0.0002,2.39
002737,泓德裕和纯债债券C,普通债券,2,2,2024-07-04,1.1027,-0.0001,2.75
162108,金鹰元盛债券（LOF）C,普通债券,2,2,2024-07-04,1.2230,-0.0040,3.38
000614,华安国际龙头（DAX）ETF联接（QDII）A,QDII环球股票,2,2,2024-07-03,1.5050,0.0160,4.73
000906,广发全球精选股票（QDII）A 美元现汇,QDII环球股票,2,5,2024-07-03,$0.5348,0.0054,22.24
006102,浙商丰利增强债券,积极债券,2,5,2024-07-04,1.6326,-0.0213,0.95
530017,建信双息红利债券A,积极债券,2,1,2024-07-04,1.0190,-0.0080,-0.39
960029,建信双息红利债券H,积极债券,2,1,2024-07-04,1.0190,-0.0080,-0.29
009638,华泰紫金周周购12个月滚动持有债券A,积极债券,2,0,2024-07-04,1.0313,0.0000,2.60
360013,光大保德信信用添益债券A,积极债券,2,4,2024-07-04,0.8870,-0.0100,-8.27
代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
004222,金信民旺债券A,积极债券,2,3,2024-07-04,1.1293,-0.0105,-0.65
531017,建信双息红利债券C,积极债券,2,1,2024-07-04,0.9930,-0.0070,-0.50
952024,国泰君安君得盛债券A,积极债券,2,0,2024-07-04,1.1448,-0.0007,1.13
005139,前海开源弘丰债券C,积极债券,2,0,2024-07-04,0.9878,-0.0004,3.06
010465,鹏扬景创混合A,保守混合,2,0,2024-07-04,1.0366,-0.0015,1.45
020033,国泰民安增利债券A,积极债券,2,2,2024-07-04,1.0885,-0.0016,-0.22
009639,华泰紫金周周购12个月滚动持有债券C,积极债券,2,0,2024-07-04,1.0195,0.0000,2.47
360014,光大保德信信用添益债券C,积极债券,2,4,2024-07-04,0.8840,-0.0100,-8.39
519989,长信利丰债券C,积极债券,2,3,2024-07-04,1.2910,-0.0030,2.30
610008,信澳信用债债券 - A,积极债券,2,3,2024-07-04,0.9060,-0.0090,-9.49
010636,财通安盈混合A,保守混合,2,0,2024-07-04,1.0247,-0.0013,-1.95
003458,嘉实稳宏债券A,积极债券,2,4,2024-07-04,1.3595,-0.0081,-3.16
400016,东方强化收益债券,积极债券,2,2,2024-07-04,1.2608,-0.0010,2.17
006898,天弘弘丰增强回报债券A,积极债券,2,1,2024-07-04,1.0805,-0.0130,-4.27
009111,博远双债增利混合A,保守混合,2,0,2024-07-04,0.9804,-0.0019,-2.31
160621,鹏华丰和债券（LOF）A,积极债券,2,3,2024-07-04,1.3670,-0.0027,-1.01
006459,人保鑫裕增强债券A,积极债券,2,2,2024-07-04,1.0773,-0.0006,0.48
009590,东方盛世灵活配置混合C,保守混合,2,0,2024-07-04,1.4325,-0.0023,2.16
002280,华富安享债券,积极债券,2,3,2024-07-04,0.9959,-0.0072,-3.98
968103,汇丰亚洲债券基金-人民币非对冲-累计,亚洲债券,2,0,2024-07-04,9.4538,-0.0192,3.72
