代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
017527,嘉实北证50成份指数A,中盘成长股票,0,0,2024-07-04,0.7387,0.0023,-33.95
017528,嘉实北证50成份指数C,中盘成长股票,0,0,2024-07-04,0.7357,0.0022,-34.04
561000,华安沪深300增强策略ETF,大盘平衡股票,0,0,2024-07-04,0.9543,-0.0032,5.41
016985,英大延福养老目标2035三年持有混合（FOF）,目标日期,0,0,2024-07-02,0.8650,-0.0029,-3.76
016922,英大延福养老目标2055三年持有混合（FOF）,目标日期,0,0,2024-07-02,0.7769,-0.0053,-9.80
017164,英大延福养老目标2060三年持有混合（FOF）,目标日期,0,0,2024-07-02,0.8653,-0.0030,-2.83
016248,银华创新动力优选混合A,沪港深积极配置,0,0,2024-07-04,0.6641,-0.0011,-12.65
016249,银华创新动力优选混合C,沪港深积极配置,0,0,2024-07-04,0.6601,-0.0011,-12.84
017482,博时中证全指电力ETF联接C,行业股票 - 其它,0,0,2024-07-04,1.1866,-0.0059,19.60
016220,华夏聚锐优选三个月持有混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-02,0.8723,-0.0060,-1.59
017489,嘉实信息产业股票C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.9927,-0.0220,-15.64
017481,博时中证全指电力ETF联接A,行业股票 - 其它,0,0,2024-07-04,1.1918,-0.0060,19.78
015485,平安策略优选1年持有混合A,沪港深积极配置,0,0,2024-07-04,0.7556,-0.0004,-2.78
016219,华夏聚锐优选三个月持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.8783,-0.0060,-1.35
017488,嘉实信息产业股票A,行业股票-科技、传媒及通讯,0,0,2024-07-04,1.0016,-0.0222,-15.38
016927,诺德惠享稳健三个月持有期混合（FOF）,保守混合,0,0,2024-07-03,1.0226,0.0000,0.78
015486,平安策略优选1年持有混合C,沪港深积极配置,0,0,2024-07-04,0.7468,-0.0004,-3.18
016428,汇添富稳利60天滚动持有短债债券D,短债,0,0,2024-07-04,1.0997,0.0001,1.90
017458,长城创新驱动混合C,行业混合 - 科技、传媒及通讯,0,0,2024-07-04,0.5648,-0.0104,-18.96
017461,长城久鑫灵活配置混合C,灵活配置,0,0,2024-07-04,1.2014,-0.0025,-12.19
017462,长城久祥灵活配置混合C,灵活配置,0,0,2024-07-04,0.8649,-0.0024,-3.60
017484,财通资管数字经济混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.8193,-0.0086,-13.88
017483,财通资管数字经济混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.8243,-0.0087,-13.70
560960,摩根中证碳中和60ETF,大盘成长股票,0,0,2024-07-04,0.7026,-0.0044,-2.90
017534,富国天利增长债券C,普通债券,0,0,2024-07-04,1.3570,-0.0012,1.89
017211,国富焦点驱动灵活配置混合C,保守混合,0,0,2024-07-04,2.0295,0.0000,3.75
017618,华泰柏瑞招享6个月持有期混合C,沪港深保守混合,0,0,2024-07-04,1.0504,-0.0009,3.63
017617,华泰柏瑞招享6个月持有期混合A,沪港深保守混合,0,0,2024-07-04,1.0563,-0.0009,3.83
016221,华夏聚恒优选三个月持有混合（FOF）A,标准混合,0,0,2024-07-02,0.9300,-0.0038,-0.18
016957,招商安颐稳健债券A,积极债券,0,0,2024-07-04,1.0136,-0.0017,1.58
016045,华商研究回报一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.6853,-0.0060,-13.55
016222,华夏聚恒优选三个月持有混合（FOF）C,标准混合,0,0,2024-07-02,0.9243,-0.0038,-0.40
016958,招商安颐稳健债券C,积极债券,0,0,2024-07-04,1.0108,-0.0016,1.49
016046,华商研究回报一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.6799,-0.0060,-13.82
017485,长盛高端装备制造灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,2.2360,-0.0150,-14.92
017117,浦银安盛中证光伏产业ETF联接C,行业股票 - 其它,0,0,2024-07-04,0.4552,-0.0088,-22.40
017116,浦银安盛中证光伏产业ETF联接A,行业股票 - 其它,0,0,2024-07-04,0.4576,-0.0089,-22.27
017187,国新国证鑫裕央企债六个月定开,信用债（封闭式）,0,0,2024-07-04,1.0461,0.0000,2.81
016446,财通资管现金聚财货币,货币市场,0,0,2024-07-04,1.0000,0.0000,0.70
016743,长城永利债券A,纯债,0,0,2024-07-04,1.0306,-0.0001,2.76
017136,长盛中证同业存单AAA指数7天持有期,短债,0,0,2024-07-04,1.0322,0.0001,0.86
016744,长城永利债券C,纯债,0,0,2024-07-04,1.0583,-0.0001,2.69
017447,民生加银恒宁债券,纯债,0,0,2024-07-04,1.0407,-0.0003,2.72
016886,山西证券裕泽债券C,纯债,0,0,2024-07-04,1.0000,0.0000,0.00
016885,山西证券裕泽债券A,纯债,0,0,2024-07-04,1.0416,0.0001,2.18
016760,东吴添利三个月定开债券C,纯债（封闭式）,0,0,2024-07-04,1.0596,0.0001,3.29
016759,东吴添利三个月定开债券A,纯债（封闭式）,0,0,2024-07-04,1.0624,0.0001,3.40
017542,泓德泓利货币C,货币市场,0,0,2024-07-04,1.0000,0.0000,0.69
017535,东方红京东大数据灵活配置混合C,积极配置 - 大盘平衡,0,0,2024-07-04,2.3720,-0.0300,-4.20
017536,东方红优享红利混合C,沪港深积极配置,0,0,2024-07-04,1.8447,-0.0212,-3.10
017493,东方红新动力灵活配置混合C,积极配置 - 大盘平衡,0,0,2024-07-04,3.7750,-0.0490,-4.07
017544,浙商惠裕纯债债券C,纯债,0,0,2024-07-04,1.0091,-0.0001,2.26
017537,东方红远见价值混合C,沪港深积极配置,0,0,2024-07-04,0.8057,-0.0161,-10.37
017538,中欧骏泰货币C,货币市场,0,0,2024-07-04,1.0000,0.0000,0.97
017494,东方红多元策略混合C,沪港深积极配置,0,0,2024-07-04,1.6460,-0.0120,-9.73
017539,中欧骏泰货币D,货币市场,0,0,2024-07-04,1.0000,0.0000,1.09
180103,华夏杭州和达高科产园REIT,基础设施REITs（封闭式）,0,0,2024-07-04,2.7211,0.0000,-0.01
970202,银河水星聚利中短债债券C,短债,0,0,2024-07-04,1.0414,0.0002,1.43
970201,银河水星聚利中短债债券A,短债,0,0,2024-07-04,1.0461,0.0001,1.57
017443,嘉实30天持有期中短债债券A,短债,0,0,2024-07-04,1.0525,0.0003,1.67
970203,银河水星聚利中短债债券E,短债,0,0,2024-07-04,1.0442,0.0001,1.52
016651,汇丰晋信慧嘉债券A,积极债券,0,0,2024-07-04,1.0190,-0.0004,2.10
017444,嘉实30天持有期中短债债券C,短债,0,0,2024-07-04,1.0491,0.0003,1.56
016652,汇丰晋信慧嘉债券C,积极债券,0,0,2024-07-04,1.0139,-0.0003,1.93
017092,景顺长城纳斯达克科技ETF联接（QDII）A美元现汇,QDII行业股票,0,0,2024-07-03,$0.2683,0.0031,30.18
017091,景顺长城纳斯达克科技ETF联接（QDII）A 人民币,QDII行业股票,0,0,2024-07-03,1.9137,0.0230,31.05
017093,景顺长城纳斯达克科技ETF联接（QDII）C 人民币,QDII行业股票,0,0,2024-07-03,1.8999,0.0228,30.78
017013,万家优享平衡混合A,沪港深保守混合,0,0,2024-07-04,0.8449,-0.0058,-7.73
017014,万家优享平衡混合C,沪港深保守混合,0,0,2024-07-04,0.8380,-0.0057,-7.96
017463,中信保诚优质纯债 - C,普通债券,0,0,2024-07-04,1.0947,0.0001,1.98
016478,光大保德信专精特新混合C,沪港深积极配置,0,0,2024-07-04,0.6949,-0.0134,-15.64
016477,光大保德信专精特新混合A,沪港深积极配置,0,0,2024-07-04,0.7006,-0.0135,-15.42
159687,南方基金南方东英银河联昌富时亚太低碳精选ETF（QDII）,QDII环球股票,0,0,2024-07-03,1.2281,0.0003,9.97
017497,南方养老目标2060五年持有混合（FOF）A,目标日期,0,0,2024-07-02,0.8088,-0.0043,-7.34
017471,国泰中证机床ETF联接基金A,行业股票 - 其它,0,0,2024-07-04,0.8238,-0.0088,-16.47
017472,国泰中证机床ETF联接基金C,行业股票 - 其它,0,0,2024-07-04,0.8215,-0.0087,-16.55
014898,国泰民享稳健养老目标一年持有期混合（FOF）,保守混合,0,0,2024-07-02,0.9934,-0.0010,1.20
159683,嘉实中证内地运输主题ETF,行业股票 - 其它,0,0,2024-07-04,0.9240,-0.0062,8.98
017559,华安上证科创板芯片ETF联接A,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.8839,-0.0167,-15.91
017560,华安上证科创板芯片ETF联接C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.8813,-0.0166,-15.99
016168,嘉实丰和灵活配置混合C,积极配置 - 大盘平衡,0,0,2024-07-04,1.8148,-0.0165,0.95
017511,鹏华稳健回报混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.7198,-0.0103,-18.76
017426,国富深化价值混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.6698,0.0001,5.42
016264,嘉实新起航灵活配置混合C,灵活配置,0,0,2024-07-04,0.9670,-0.0060,-11.04
017558,华夏中证沪港深500ETF联接C,沪港深股票,0,0,2024-07-04,0.9061,-0.0011,3.37
017557,华夏中证沪港深500ETF联接A,沪港深股票,0,0,2024-07-04,0.9103,-0.0010,3.53
017571,华夏中证新能源ETF联接A,行业股票 - 其它,0,0,2024-07-04,0.5258,-0.0082,-19.85
017572,华夏中证新能源ETF联接C,行业股票 - 其它,0,0,2024-07-04,0.5234,-0.0082,-19.98
017112,嘉实优享生活混合A,沪港深积极配置,0,0,2024-07-04,0.6354,-0.0026,-10.70
017113,嘉实优享生活混合C,沪港深积极配置,0,0,2024-07-04,0.6317,-0.0026,-10.88
017509,红土创新丰睿中短债A,短债,0,0,2024-07-04,1.0521,-0.0001,2.35
017510,红土创新丰睿中短债C,短债,0,0,2024-07-04,1.0490,-0.0002,2.21
016657,汇丰晋信丰宁三个月定开债券C,纯债（封闭式）,0,0,2024-07-04,1.0195,-0.0001,1.98
016656,汇丰晋信丰宁三个月定开债券A,纯债（封闭式）,0,0,2024-07-04,1.0212,-0.0001,2.03
016995,华泰紫金安恒平衡配置混合A,沪港深保守混合,0,0,2024-07-04,0.9961,-0.0011,5.64
016115,华安养老目标2050五年持有混合（FOF）,目标日期,0,0,2024-07-02,0.8209,-0.0025,-3.94
008859,人保安和一年定期开放债券,纯债（封闭式）,0,0,2024-06-30,1.0526,0.0002,2.22
016996,华泰紫金安恒平衡配置混合C,沪港深保守混合,0,0,2024-07-04,0.9835,-0.0010,5.22
016487,西藏东财产业优选混合A,沪港深积极配置,0,0,2024-07-04,0.9017,-0.0027,1.41
008432,人保安睿一年定期开放债券,纯债（封闭式）,0,0,2024-06-30,1.0106,0.0002,2.25
016488,西藏东财产业优选混合C,沪港深积极配置,0,0,2024-07-04,0.8909,-0.0027,1.00
016967,南方旺元60天滚动持有中短债债券E,短债,0,0,2024-07-04,1.0800,0.0001,1.46
018130,博时ESG量化选股混合A,沪港深积极配置,0,0,2024-07-04,0.9243,-0.0014,6.45
018131,博时ESG量化选股混合C,沪港深积极配置,0,0,2024-07-04,0.9172,-0.0015,6.12
016208,华泰柏瑞锦汇债券,纯债,0,0,2024-07-04,1.0097,0.0000,1.87
016545,交银稳进回报六个月持有期混合A,沪港深保守混合,0,0,2024-07-04,0.9843,-0.0006,0.01
016546,交银稳进回报六个月持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9759,-0.0007,-0.30
016375,招商裕泰混合,沪港深积极配置,0,0,2024-07-04,0.9427,0.0011,4.81
016576,民生加银瑞丰一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0340,0.0001,2.74
016890,鹏华稳健增利债券C,积极债券,0,0,2024-07-04,1.0109,0.0006,4.32
016673,华安鼎津一年定开债,纯债（封闭式）,0,0,2024-06-30,1.0362,0.0001,2.44
016889,鹏华稳健增利债券A,积极债券,0,0,2024-07-04,1.0494,0.0006,4.37
562320,银华沪深300价值ETF,大盘价值股票,0,0,2024-07-04,1.1063,-0.0011,13.85
017586,华润元大润丰纯债债券D,纯债,0,0,2024-07-04,1.0523,0.0000,1.89
017585,华润元大润泽债券D,利率债,0,0,2024-07-04,1.1053,0.0001,-3.35
016716,建信渤泰债券C,积极债券,0,0,2024-07-04,1.0171,-0.0009,2.11
016715,建信渤泰债券A,积极债券,0,0,2024-07-04,1.0228,-0.0009,2.31
017473,中信建投景荣债券A,纯债,0,0,2024-07-04,1.0589,0.0001,4.55
017474,中信建投景荣债券C,纯债,0,0,2024-07-04,1.0548,0.0000,4.35
017577,南方中证政策性金融债指数A,利率债,0,0,2024-07-04,1.0586,-0.0002,3.36
017578,南方中证政策性金融债指数C,利率债,0,0,2024-07-04,1.0706,-0.0003,3.31
017459,汇添富丰和纯债A,纯债,0,0,2024-07-04,1.0650,0.0001,4.01
017460,汇添富丰和纯债C,纯债,0,0,2024-07-04,1.0604,0.0001,3.86
017599,华夏景气驱动混合C,沪港深积极配置,0,0,2024-07-04,0.8224,-0.0060,2.28
017598,华夏景气驱动混合A,沪港深积极配置,0,0,2024-07-04,0.8292,-0.0060,2.60
016508,长城数字经济混合C,沪港深积极配置,0,0,2024-07-04,0.7433,-0.0024,-9.19
016507,长城数字经济混合A,沪港深积极配置,0,0,2024-07-04,0.7498,-0.0025,-8.91
014168,华安慧心楚选配置三年持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.8174,-0.0047,-7.35
014169,华安慧心楚选配置三年持有混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-02,0.8129,-0.0047,-7.53
016111,鹏华丰尊债券,纯债,0,0,2024-07-04,1.0369,-0.0001,2.01
970181,上海证券现金添利货币,货币市场,0,0,2024-07-04,1.0000,0.0000,0.74
017487,万家洞见进取混合C,积极配置 - 大盘成长,0,0,2024-07-04,0.7925,-0.0089,-1.71
017486,万家洞见进取混合A,积极配置 - 大盘成长,0,0,2024-07-04,0.7984,-0.0089,-1.47
017194,建信弘利灵活配置混合C,积极配置 - 大盘成长,0,0,2024-07-04,1.3968,-0.0152,-25.69
016650,易方达优势风华六个月持有混合（FOF）,积极配置 - 大盘成长,0,0,2024-07-03,0.8852,-0.0058,-5.01
014525,汇添富制造业升级研究精选一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.8813,0.0008,15.87
014524,汇添富制造业升级研究精选一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.8865,0.0009,16.11
016572,招商中证银行AH价格优选ETF联接A,行业股票 - 金融地产,0,0,2024-07-04,1.1243,0.0051,20.78
016573,招商中证银行AH价格优选ETF联接C,行业股票 - 金融地产,0,0,2024-07-04,1.1193,0.0051,20.59
017615,广发安颐一年持有期混合A,沪港深保守混合,0,0,2024-07-04,0.9386,-0.0017,-0.37
017616,广发安颐一年持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9331,-0.0017,-0.58
016148,融通通灿债券A,纯债,0,0,2024-07-04,1.0505,-0.0002,2.79
159688,华安恒生互联网科技业ETF（QDII）,QDII行业股票,0,0,2024-07-04,0.7413,0.0010,1.87
017451,国富估值优势混合C,沪港深积极配置,0,0,2024-07-04,1.6385,-0.0003,15.39
016833,东方红锦惠甄选18个月持有混合C,沪港深保守混合,0,0,2024-06-30,0.9910,0.0001,0.37
016832,东方红锦惠甄选18个月持有混合A,沪港深保守混合,0,0,2024-06-30,0.9952,0.0001,0.53
159669,国泰国证绿色电力ETF,行业股票 - 其它,0,0,2024-07-04,1.0893,-0.0060,15.43
017097,广发稳润一年持有期混合C,沪港深保守混合,0,0,2024-07-04,0.9713,-0.0024,-0.54
017096,广发稳润一年持有期混合A,沪港深保守混合,0,0,2024-07-04,0.9770,-0.0024,-0.35
016841,博道惠泰优选混合C,沪港深积极配置,0,0,2024-07-04,0.8661,-0.0073,-1.62
016840,博道惠泰优选混合A,沪港深积极配置,0,0,2024-07-04,0.8723,-0.0073,-1.40
016271,华安养老目标2035三年持有混合（FOF）,目标日期,0,0,2024-07-02,0.9107,-0.0023,-1.36
016116,国联安恒盛3个月定开债券,纯债（封闭式）,0,0,2024-07-04,1.0431,-0.0002,2.03
017613,兴银合丰政策性金融债债券C,利率债,0,0,2024-07-04,1.0998,-0.0002,2.40
017200,广发ESG责任投资混合C,沪港深积极配置,0,0,2024-07-04,0.8399,-0.0049,4.34
017199,广发ESG责任投资混合A,沪港深积极配置,0,0,2024-07-04,0.8461,-0.0049,4.60
017639,景顺长城景气优选一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.8573,-0.0050,-6.39
017640,景顺长城景气优选一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.8504,-0.0050,-6.67
016420,国泰安璟债券C,积极债券,0,0,2024-07-04,1.0059,-0.0006,1.75
017440,英大安旸纯债债券A,纯债,0,0,2024-07-04,1.0251,-0.0001,2.02
017441,英大安旸纯债债券C,纯债,0,0,2024-07-04,1.0204,-0.0001,1.88
016419,国泰安璟债券A,积极债券,0,0,2024-07-04,1.0054,-0.0006,1.79
017631,富国周期精选三年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8567,-0.0050,4.03
017630,富国周期精选三年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8617,-0.0051,4.25
159652,汇添富中证细分有色金属产业主题ETF,行业股票 - 其它,0,0,2024-07-04,0.8635,-0.0058,7.59
016450,南方新材料股票C,沪港深股票,0,0,2024-07-04,0.7003,-0.0062,-13.76
016449,南方新材料股票A,沪港深股票,0,0,2024-07-04,0.7039,-0.0063,-13.58
017552,南方景气前瞻混合C,沪港深积极配置,0,0,2024-07-04,0.7668,-0.0109,-12.25
017551,南方景气前瞻混合A,沪港深积极配置,0,0,2024-07-04,0.7729,-0.0109,-11.97
017583,鑫元恒鑫收益增强债券D,积极债券,0,0,2024-07-04,1.0213,-0.0020,0.78
009393,嘉实现金宝货币E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.83
017244,南方前瞻动力混合A,沪港深积极配置,0,0,2024-07-04,0.7589,-0.0108,-12.05
017245,南方前瞻动力混合C,沪港深积极配置,0,0,2024-07-04,0.7523,-0.0107,-12.32
017633,汇添富中证全指医疗器械ETF联接C,行业股票-医药,0,0,2024-07-04,0.7011,-0.0107,-19.01
017632,汇添富中证全指医疗器械ETF联接A,行业股票-医药,0,0,2024-07-04,0.7053,-0.0108,-18.86
017634,汇添富中证全指医疗器械ETF联接D,行业股票-医药,0,0,2024-07-04,0.7027,-0.0107,-18.95
017224,国泰悦益六个月持有混合A,沪港深保守混合,0,0,2024-07-04,0.9633,-0.0014,0.52
017225,国泰悦益六个月持有混合C,沪港深保守混合,0,0,2024-07-04,0.9549,-0.0014,0.22
017621,易方达富惠纯债债券C,信用债,0,0,2024-07-04,1.0388,0.0001,2.34
014222,汇添富核心优选六个月持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.8541,-0.0054,-2.92
014223,汇添富核心优选六个月持有混合（FOF）C,积极配置 - 大盘成长,0,0,2024-07-02,0.8483,-0.0054,-3.16
014859,大成慧心优选一年持有混合A,沪港深积极配置,0,0,2024-07-04,1.0840,-0.0010,12.83
016184,长城鼎利一年定开债券,纯债（封闭式）,0,0,2024-07-04,1.0253,0.0002,2.36
014860,大成慧心优选一年持有混合C,沪港深积极配置,0,0,2024-07-04,1.0776,-0.0011,12.60
970207,国信睿丰债券C,积极债券,0,0,2024-07-04,1.0664,-0.0005,1.37
938666,国信睿丰债券A,积极债券,0,0,2024-07-04,1.0721,-0.0005,1.59
016987,淳厚瑞和债券C,纯债,0,0,2024-07-04,1.0335,0.0000,3.03
016986,淳厚瑞和债券A,纯债,0,0,2024-07-04,1.0380,0.0001,3.17
017587,中欧盈选稳健6个月持有混合（FOF）A,保守混合,0,0,2024-07-02,1.0012,0.0000,1.48
970179,天风金管家货币,货币市场,0,0,2024-07-04,1.0000,0.0000,0.84
017588,中欧盈选稳健6个月持有混合（FOF）C,保守混合,0,0,2024-07-02,0.9953,0.0000,1.26
017629,中银机构现金管理货币E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.94
017628,华商计算机行业量化股票C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7757,-0.0170,-21.43
018711,华泰柏瑞祥泰稳健养老目标一年持有混合（FOF）A,保守混合,0,0,2024-07-02,1.0139,-0.0018,2.10
016689,中银淳享一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0476,0.0001,2.74
017650,中庚港股通价值18个月封闭股票,香港股票（封闭式）,0,0,2024-06-30,0.8612,-0.0001,-5.33
017067,申万菱信中证1000指数增强A,中盘成长股票,0,0,2024-07-04,0.7880,-0.0145,-10.26
017068,申万菱信中证1000指数增强C,中盘成长股票,0,0,2024-07-04,0.7836,-0.0145,-10.44
017446,摩根沪深300指数增强C,大盘成长股票,0,0,2024-07-04,0.8503,-0.0047,0.40
017445,摩根沪深300指数增强A,大盘成长股票,0,0,2024-07-04,0.8541,-0.0047,0.55
017614,工银瑞福纯债债券F,纯债,0,0,2024-06-03,1.1384,-,-
017648,信澳聚优智选混合A,沪港深积极配置,0,0,2024-07-04,0.6690,-0.0168,-32.39
017596,中银证券汇裕一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0267,0.0001,1.04
017649,信澳聚优智选混合C,沪港深积极配置,0,0,2024-07-04,0.6631,-0.0167,-32.60
017676,广发积极养老目标五年持有期混合（FOF）A,标准混合,0,0,2024-07-02,0.8634,-0.0049,-3.77
017442,华商鸿悦纯债债券,纯债,0,0,2024-07-04,1.0119,-0.0001,2.08
012784,鹏华养老2040五年持有期混合（FOF）,目标日期,0,0,2024-07-02,0.8743,-0.0017,0.49
016819,鹏华睿进一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8686,-0.0037,-6.76
016818,鹏华睿进一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8785,-0.0038,-6.38
016846,中欧预见养老目标2045三年持有混合（FOF）A,目标日期,0,0,2024-07-02,0.9512,-0.0053,-0.21
007156,京管泰富京元一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0127,0.0001,2.21
016252,华夏景气成长一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.7911,-0.0036,-1.10
017635,银华动力领航混合A,沪港深积极配置,0,0,2024-07-04,0.6827,-0.0036,-9.24
016253,华夏景气成长一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.7845,-0.0036,-1.41
017685,中欧预见积极养老目标五年持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.8704,-0.0050,-4.93
017636,银华动力领航混合C,沪港深积极配置,0,0,2024-07-04,0.6767,-0.0036,-9.52
017629,中银机构现金管理货币E,货币市场,0,0,2024-07-04,1.0000,0.0000,0.94
017628,华商计算机行业量化股票C,行业股票-科技、传媒及通讯,0,0,2024-07-04,0.7757,-0.0170,-21.43
018711,华泰柏瑞祥泰稳健养老目标一年持有混合（FOF）A,保守混合,0,0,2024-07-02,1.0139,-0.0018,2.10
016689,中银淳享一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0476,0.0001,2.74
017650,中庚港股通价值18个月封闭股票,香港股票（封闭式）,0,0,2024-06-30,0.8612,-0.0001,-5.33
017067,申万菱信中证1000指数增强A,中盘成长股票,0,0,2024-07-04,0.7880,-0.0145,-10.26
017068,申万菱信中证1000指数增强C,中盘成长股票,0,0,2024-07-04,0.7836,-0.0145,-10.44
017446,摩根沪深300指数增强C,大盘成长股票,0,0,2024-07-04,0.8503,-0.0047,0.40
017445,摩根沪深300指数增强A,大盘成长股票,0,0,2024-07-04,0.8541,-0.0047,0.55
017614,工银瑞福纯债债券F,纯债,0,0,2024-06-03,1.1384,-,-
017648,信澳聚优智选混合A,沪港深积极配置,0,0,2024-07-04,0.6690,-0.0168,-32.39
017596,中银证券汇裕一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0267,0.0001,1.04
017649,信澳聚优智选混合C,沪港深积极配置,0,0,2024-07-04,0.6631,-0.0167,-32.60
017676,广发积极养老目标五年持有期混合（FOF）A,标准混合,0,0,2024-07-02,0.8634,-0.0049,-3.77
017442,华商鸿悦纯债债券,纯债,0,0,2024-07-04,1.0119,-0.0001,2.08
012784,鹏华养老2040五年持有期混合（FOF）,目标日期,0,0,2024-07-02,0.8743,-0.0017,0.49
016819,鹏华睿进一年持有期混合C,沪港深积极配置,0,0,2024-07-04,0.8686,-0.0037,-6.76
016818,鹏华睿进一年持有期混合A,沪港深积极配置,0,0,2024-07-04,0.8785,-0.0038,-6.38
016846,中欧预见养老目标2045三年持有混合（FOF）A,目标日期,0,0,2024-07-02,0.9512,-0.0053,-0.21
007156,京管泰富京元一年定开债券,纯债（封闭式）,0,0,2024-06-30,1.0127,0.0001,2.21
016252,华夏景气成长一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.7911,-0.0036,-1.10
017635,银华动力领航混合A,沪港深积极配置,0,0,2024-07-04,0.6827,-0.0036,-9.24
016253,华夏景气成长一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.7845,-0.0036,-1.41
017685,中欧预见积极养老目标五年持有混合（FOF）A,积极配置 - 大盘成长,0,0,2024-07-02,0.8704,-0.0050,-4.93
017636,银华动力领航混合C,沪港深积极配置,0,0,2024-07-04,0.6767,-0.0036,-9.52
017686,中欧预见养老2055五年持有混合（FOF）A,目标日期,0,0,2024-07-02,0.9066,-0.0069,-1.37
017674,东方红颐和平衡养老目标三年持有期混合（FOF）Y,标准混合,0,0,2024-07-02,1.0073,-0.0040,1.33
017672,兴全安泰平衡养老目标三年持有期混合（FOF）Y,保守混合,0,0,2024-07-02,1.4807,-0.0075,0.37
017673,东方红颐和稳健养老目标两年持有期混合（FOF）Y,保守混合,0,0,2024-07-02,1.1020,-0.0005,2.21
017675,东方红颐和积极养老目标五年持有期混合（FOF）Y,标准混合,0,0,2024-07-02,0.9608,-0.0048,0.57
017592,汇添富添添乐双盈债券A,积极债券,0,0,2024-07-04,1.1075,0.0000,9.64
017593,汇添富添添乐双盈债券C,积极债券,0,0,2024-07-04,1.1012,0.0000,9.42
016514,创金合信信用红利债券E,普通债券,0,0,2024-07-04,1.2839,0.0002,3.12
508098,嘉实京东仓储基础设施 REIT,基础设施REITs（封闭式）,0,0,2024-07-04,3.3074,0.0000,-0.04
159666,华夏中证全指运输ETF,行业股票 - 其它,0,0,2024-07-04,0.9066,-0.0079,6.56
016243,广发成长领航一年持有混合A,沪港深积极配置,0,0,2024-07-04,0.8390,-0.0092,-26.77
017149,天弘稳健回报债券A,积极债券,0,0,2024-07-04,1.0401,-0.0002,3.35
016244,广发成长领航一年持有混合C,沪港深积极配置,0,0,2024-07-04,0.8334,-0.0092,-26.96
017150,天弘稳健回报债券C,积极债券,0,0,2024-07-04,1.0386,-0.0002,3.29
017678,中加颐合纯债债券C,纯债,0,0,2024-07-04,1.0592,0.0000,1.75
017325,农银鑫享稳健养老一年持有混合（FOF）,保守混合,0,0,2024-07-03,0.9122,-0.0009,-0.49
017060,兴业聚福一年持有期混合A,保守混合,0,0,2024-07-04,1.0095,-0.0028,-0.59
017061,兴业聚福一年持有期混合C,保守混合,0,0,2024-07-04,1.0054,-0.0028,-0.74
017687,永赢昭利债券A,纯债,0,0,2024-07-04,1.0671,0.0001,3.14
017688,永赢昭利债券C,纯债,0,0,2024-07-04,1.0156,0.0002,1.87
017563,太平中证同业存单AAA指数7天持有,短债,0,0,2024-07-04,1.0271,0.0000,0.81
017701,方正富邦中证同业存单AAA指数7天持有,短债,0,0,2024-07-04,1.0321,0.0001,1.03
016747,浦银安盛光耀优选混合C,沪港深积极配置,0,0,2024-07-04,0.7368,-0.0020,-8.95
016746,浦银安盛光耀优选混合A,沪港深积极配置,0,0,2024-07-04,0.7410,-0.0020,-8.74
017677,中加丰尚纯债债券C,信用债,0,0,2024-07-04,1.0464,0.0001,2.54
